CMDLINE /Users/benfourcin/miniconda3/envs/ben-wk/bin/python memory_profile.py
MEM 69.652344 1645016126.2785
MEM 69.652344 1645016126.3790
MEM 69.652344 1645016126.4808
MEM 69.652344 1645016126.5850
MEM 69.652344 1645016126.6855
MEM 69.652344 1645016126.7903
MEM 69.652344 1645016126.8907
MEM 69.652344 1645016126.9945
MEM 69.656250 1645016127.0963
MEM 69.656250 1645016127.2005
MEM 69.656250 1645016127.3051
MEM 69.656250 1645016127.4060
MEM 69.656250 1645016127.5089
MEM 69.656250 1645016127.6139
MEM 69.656250 1645016127.7181
MEM 69.656250 1645016127.8233
MEM 69.656250 1645016127.9264
MEM 69.656250 1645016128.0299
MEM 69.656250 1645016128.1308
MEM 69.656250 1645016128.2353
MEM 69.656250 1645016128.3383
MEM 69.656250 1645016128.4395
MEM 69.656250 1645016128.5440
MEM 69.656250 1645016128.6465
MEM 69.656250 1645016128.7491
MEM 69.656250 1645016128.8531
MEM 69.656250 1645016128.9544
MEM 69.648438 1645016129.0558
MEM 69.632812 1645016129.1573
MEM 69.632812 1645016129.2607
MEM 69.632812 1645016129.3628
MEM 69.632812 1645016129.4666
MEM 69.632812 1645016129.5697
MEM 69.632812 1645016129.6731
MEM 69.632812 1645016129.7774
MEM 69.632812 1645016129.8807
MEM 69.632812 1645016129.9843
MEM 69.632812 1645016130.0883
MEM 69.632812 1645016130.1930
MEM 69.632812 1645016130.2963
MEM 69.632812 1645016130.3998
MEM 69.632812 1645016130.5021
MEM 69.632812 1645016130.6031
MEM 69.632812 1645016130.7042
MEM 69.632812 1645016130.8091
MEM 69.632812 1645016130.9130
MEM 69.632812 1645016131.0156
MEM 69.632812 1645016131.1208
MEM 69.632812 1645016131.2260
MEM 69.632812 1645016131.3312
MEM 69.632812 1645016131.4346
MEM 69.632812 1645016131.5369
MEM 69.632812 1645016131.6402
MEM 69.632812 1645016131.7444
MEM 69.632812 1645016131.8467
MEM 69.632812 1645016131.9470
MEM 69.632812 1645016132.0488
MEM 69.632812 1645016132.1517
MEM 69.632812 1645016132.2548
MEM 69.636719 1645016132.3584
MEM 69.636719 1645016132.4628
MEM 69.636719 1645016132.5635
MEM 69.636719 1645016132.6680
MEM 69.636719 1645016132.7718
MEM 69.636719 1645016132.8739
MEM 69.636719 1645016132.9777
MEM 69.636719 1645016133.0782
MEM 69.636719 1645016133.1829
MEM 69.636719 1645016133.2861
MEM 69.636719 1645016133.3894
MEM 69.636719 1645016133.4905
MEM 69.636719 1645016133.5927
MEM 69.636719 1645016133.6954
MEM 69.636719 1645016133.8000
MEM 69.636719 1645016133.9046
MEM 69.636719 1645016134.0050
MEM 69.636719 1645016134.1057
MEM 69.636719 1645016134.2077
MEM 69.636719 1645016134.3129
MEM 69.636719 1645016134.4176
MEM 69.636719 1645016134.5204
MEM 69.636719 1645016134.6238
MEM 69.636719 1645016134.7244
MEM 69.636719 1645016134.8263
MEM 69.636719 1645016134.9291
MEM 69.636719 1645016135.0294
MEM 69.636719 1645016135.1298
MEM 69.636719 1645016135.2349
MEM 69.636719 1645016135.3394
MEM 69.636719 1645016135.4416
MEM 69.640625 1645016135.5437
MEM 69.640625 1645016135.6464
MEM 69.640625 1645016135.7495
MEM 69.640625 1645016135.8547
MEM 69.640625 1645016135.9557
MEM 69.640625 1645016136.0592
MEM 69.640625 1645016136.1629
MEM 69.640625 1645016136.2638
MEM 69.640625 1645016136.3686
MEM 69.640625 1645016136.4736
MEM 69.640625 1645016136.5757
MEM 69.640625 1645016136.6803
MEM 69.640625 1645016136.7845
MEM 69.640625 1645016136.8878
MEM 69.640625 1645016136.9900
MEM 69.640625 1645016137.0911
MEM 69.640625 1645016137.1924
MEM 69.640625 1645016137.2966
MEM 69.640625 1645016137.4018
MEM 69.640625 1645016137.5063
MEM 69.640625 1645016137.6097
MEM 69.640625 1645016137.7140
MEM 69.640625 1645016137.8189
MEM 69.640625 1645016137.9237
MEM 69.640625 1645016138.0265
MEM 69.640625 1645016138.1273
MEM 69.640625 1645016138.2301
MEM 69.640625 1645016138.3306
MEM 69.640625 1645016138.4348
MEM 69.640625 1645016138.5361
MEM 69.640625 1645016138.6406
MEM 69.640625 1645016138.7452
MEM 69.640625 1645016138.8500
MEM 69.640625 1645016138.9514
MEM 69.640625 1645016139.0565
MEM 69.640625 1645016139.1598
MEM 69.640625 1645016139.2644
MEM 69.640625 1645016139.3689
MEM 69.640625 1645016139.4699
MEM 69.640625 1645016139.5722
MEM 69.640625 1645016139.6763
MEM 69.640625 1645016139.7769
MEM 69.640625 1645016139.8798
MEM 69.640625 1645016139.9816
MEM 69.640625 1645016140.0835
MEM 69.640625 1645016140.1872
MEM 69.640625 1645016140.2891
MEM 69.640625 1645016140.3916
MEM 69.640625 1645016140.4965
MEM 69.644531 1645016140.6003
MEM 69.644531 1645016140.7011
MEM 69.644531 1645016140.8038
MEM 69.644531 1645016140.9053
MEM 69.644531 1645016141.0092
MEM 69.644531 1645016141.1130
MEM 69.644531 1645016141.2132
MEM 69.644531 1645016141.3176
MEM 69.644531 1645016141.4181
MEM 69.644531 1645016141.5201
MEM 69.644531 1645016141.6252
MEM 69.644531 1645016141.7284
MEM 69.644531 1645016141.8319
MEM 69.644531 1645016141.9361
MEM 69.644531 1645016142.0366
MEM 69.644531 1645016142.1380
MEM 69.644531 1645016142.2418
MEM 69.644531 1645016142.3464
MEM 69.644531 1645016142.4497
MEM 69.660156 1645016142.5505
MEM 69.660156 1645016142.6517
MEM 69.660156 1645016142.7568
MEM 69.660156 1645016142.8613
MEM 69.660156 1645016142.9630
MEM 69.660156 1645016143.0671
MEM 69.660156 1645016143.1715
MEM 69.660156 1645016143.2759
MEM 69.660156 1645016143.3782
MEM 69.660156 1645016143.4797
MEM 69.660156 1645016143.5802
MEM 69.660156 1645016143.6854
MEM 69.660156 1645016143.7874
MEM 69.660156 1645016143.8925
MEM 69.660156 1645016143.9965
MEM 69.660156 1645016144.1004
MEM 69.660156 1645016144.2016
MEM 69.660156 1645016144.3028
MEM 69.660156 1645016144.4070
MEM 69.660156 1645016144.5119
MEM 69.660156 1645016144.6138
MEM 69.660156 1645016144.7162
MEM 69.660156 1645016144.8193
MEM 69.660156 1645016144.9243
MEM 69.660156 1645016145.0248
MEM 69.660156 1645016145.1253
MEM 69.671875 1645016145.2288
MEM 69.671875 1645016145.3332
MEM 69.671875 1645016145.4348
MEM 69.671875 1645016145.5367
MEM 69.671875 1645016145.6406
MEM 69.671875 1645016145.7447
MEM 69.671875 1645016145.8483
MEM 69.671875 1645016145.9535
MEM 69.671875 1645016146.0586
MEM 69.671875 1645016146.1597
MEM 69.671875 1645016146.2630
MEM 69.671875 1645016146.3665
MEM 69.671875 1645016146.4702
MEM 69.671875 1645016146.5732
MEM 69.671875 1645016146.6777
MEM 69.671875 1645016146.7791
MEM 69.671875 1645016146.8829
MEM 69.671875 1645016146.9857
MEM 69.671875 1645016147.0907
MEM 69.671875 1645016147.1950
MEM 69.671875 1645016147.2975
MEM 69.671875 1645016147.4027
MEM 69.671875 1645016147.5069
MEM 69.671875 1645016147.6100
MEM 69.671875 1645016147.7142
MEM 69.671875 1645016147.8184
MEM 69.671875 1645016147.9212
MEM 69.671875 1645016148.0220
MEM 69.671875 1645016148.1245
MEM 69.671875 1645016148.2265
MEM 69.671875 1645016148.3300
MEM 69.671875 1645016148.4316
MEM 69.671875 1645016148.5332
MEM 69.671875 1645016148.6334
MEM 69.671875 1645016148.7336
MEM 69.671875 1645016148.8373
MEM 69.671875 1645016148.9411
MEM 69.671875 1645016149.0451
MEM 69.671875 1645016149.1471
MEM 69.671875 1645016149.2474
MEM 69.671875 1645016149.3498
MEM 69.671875 1645016149.4519
MEM 69.671875 1645016149.5529
MEM 69.671875 1645016149.6548
MEM 69.671875 1645016149.7587
MEM 69.671875 1645016149.8631
MEM 69.671875 1645016149.9665
MEM 69.671875 1645016150.0711
MEM 69.671875 1645016150.1748
MEM 69.671875 1645016150.2788
MEM 69.671875 1645016150.3817
MEM 69.671875 1645016150.4842
MEM 69.671875 1645016150.5873
MEM 69.671875 1645016150.6915
MEM 69.671875 1645016150.7966
MEM 69.671875 1645016150.8994
MEM 69.671875 1645016151.0036
MEM 69.671875 1645016151.1040
MEM 69.671875 1645016151.2082
MEM 69.671875 1645016151.3131
MEM 69.671875 1645016151.4139
MEM 69.671875 1645016151.5144
MEM 69.671875 1645016151.6175
MEM 69.671875 1645016151.7176
MEM 69.671875 1645016151.8208
MEM 69.671875 1645016151.9230
MEM 69.671875 1645016152.0248
MEM 69.671875 1645016152.1283
MEM 69.671875 1645016152.2289
MEM 69.671875 1645016152.3327
MEM 69.671875 1645016152.4379
MEM 69.671875 1645016152.5423
MEM 69.671875 1645016152.6429
MEM 69.671875 1645016152.7466
MEM 69.671875 1645016152.8516
MEM 69.671875 1645016152.9542
MEM 69.671875 1645016153.0583
MEM 69.671875 1645016153.1631
MEM 69.671875 1645016153.2660
MEM 69.675781 1645016153.3712
MEM 69.675781 1645016153.4749
MEM 69.675781 1645016153.5789
MEM 69.675781 1645016153.6808
MEM 69.675781 1645016153.7859
MEM 69.675781 1645016153.8862
MEM 69.675781 1645016153.9898
MEM 69.675781 1645016154.0920
MEM 69.675781 1645016154.1966
MEM 69.675781 1645016154.2998
MEM 69.675781 1645016154.4037
MEM 69.675781 1645016154.5082
MEM 69.675781 1645016154.6095
MEM 69.675781 1645016154.7136
MEM 69.675781 1645016154.8179
MEM 69.675781 1645016154.9209
MEM 69.675781 1645016155.0214
MEM 69.675781 1645016155.1216
MEM 69.675781 1645016155.2254
MEM 69.683594 1645016155.3302
MEM 69.683594 1645016155.4322
MEM 69.683594 1645016155.5347
MEM 69.683594 1645016155.6392
MEM 69.683594 1645016155.7436
MEM 69.683594 1645016155.8466
MEM 69.683594 1645016155.9477
MEM 69.683594 1645016156.0483
MEM 69.683594 1645016156.1485
MEM 69.683594 1645016156.2530
MEM 69.683594 1645016156.3535
MEM 69.683594 1645016156.4564
MEM 69.683594 1645016156.5602
MEM 69.683594 1645016156.6631
MEM 69.683594 1645016156.7642
MEM 69.683594 1645016156.8684
MEM 69.683594 1645016156.9696
MEM 69.683594 1645016157.0744
MEM 69.683594 1645016157.1757
MEM 69.683594 1645016157.2786
MEM 69.683594 1645016157.3820
MEM 69.683594 1645016157.4856
MEM 69.683594 1645016157.5893
MEM 69.683594 1645016157.6896
MEM 69.683594 1645016157.7939
MEM 69.683594 1645016157.8979
MEM 69.683594 1645016157.9997
MEM 69.683594 1645016158.1009
MEM 69.683594 1645016158.2022
MEM 69.683594 1645016158.3048
MEM 69.683594 1645016158.4064
MEM 69.683594 1645016158.5116
MEM 69.683594 1645016158.6142
MEM 69.683594 1645016158.7188
MEM 69.683594 1645016158.8206
MEM 69.683594 1645016158.9243
MEM 69.683594 1645016159.0254
MEM 69.683594 1645016159.1296
MEM 69.683594 1645016159.2322
MEM 69.683594 1645016159.3359
MEM 69.683594 1645016159.4410
MEM 69.683594 1645016159.5455
MEM 69.683594 1645016159.6467
MEM 69.683594 1645016159.7508
MEM 69.683594 1645016159.8524
MEM 69.683594 1645016159.9537
MEM 69.683594 1645016160.0588
MEM 69.683594 1645016160.1631
MEM 69.683594 1645016160.2651
MEM 69.683594 1645016160.3680
MEM 69.683594 1645016160.4693
MEM 69.683594 1645016160.5723
MEM 69.683594 1645016160.6776
MEM 69.683594 1645016160.7810
MEM 69.683594 1645016160.8814
MEM 69.683594 1645016160.9855
MEM 69.683594 1645016161.0905
MEM 69.683594 1645016161.1915
MEM 69.683594 1645016161.2967
MEM 69.683594 1645016161.3990
MEM 69.683594 1645016161.5028
MEM 69.683594 1645016161.6072
MEM 69.683594 1645016161.7080
MEM 69.683594 1645016161.8120
MEM 69.683594 1645016161.9162
MEM 69.683594 1645016162.0174
MEM 69.683594 1645016162.1212
MEM 69.683594 1645016162.2244
MEM 69.683594 1645016162.3279
MEM 69.683594 1645016162.4317
MEM 69.683594 1645016162.5353
MEM 69.683594 1645016162.6404
MEM 69.683594 1645016162.7418
MEM 69.683594 1645016162.8467
MEM 69.683594 1645016162.9504
MEM 69.683594 1645016163.0556
MEM 69.683594 1645016163.1572
MEM 69.683594 1645016163.2623
MEM 69.683594 1645016163.3675
MEM 69.683594 1645016163.4686
MEM 69.683594 1645016163.5727
MEM 69.683594 1645016163.6757
MEM 69.683594 1645016163.7775
MEM 69.683594 1645016163.8825
MEM 69.683594 1645016163.9858
MEM 69.683594 1645016164.0875
MEM 69.683594 1645016164.1913
MEM 69.683594 1645016164.2943
MEM 69.683594 1645016164.3984
MEM 69.683594 1645016164.5030
MEM 69.683594 1645016164.6078
MEM 69.683594 1645016164.7126
MEM 69.683594 1645016164.8177
MEM 69.683594 1645016164.9198
MEM 69.683594 1645016165.0228
MEM 69.683594 1645016165.1255
MEM 69.683594 1645016165.2280
MEM 69.683594 1645016165.3311
MEM 69.683594 1645016165.4339
MEM 69.683594 1645016165.5349
MEM 69.683594 1645016165.6400
MEM 69.683594 1645016165.7441
MEM 69.683594 1645016165.8482
MEM 69.683594 1645016165.9523
MEM 69.683594 1645016166.0560
MEM 69.683594 1645016166.1570
MEM 69.683594 1645016166.2572
MEM 69.683594 1645016166.3584
MEM 69.683594 1645016166.4632
MEM 69.683594 1645016166.5655
MEM 69.683594 1645016166.6662
MEM 69.683594 1645016166.7674
MEM 69.683594 1645016166.8713
MEM 69.683594 1645016166.9759
MEM 69.683594 1645016167.0807
MEM 69.683594 1645016167.1833
MEM 69.683594 1645016167.2848
MEM 69.683594 1645016167.3882
MEM 69.683594 1645016167.4909
MEM 69.683594 1645016167.5939
MEM 69.683594 1645016167.6968
MEM 69.683594 1645016167.7978
MEM 69.683594 1645016167.9030
MEM 69.683594 1645016168.0066
MEM 69.687500 1645016168.1110
MEM 69.687500 1645016168.2133
MEM 69.687500 1645016168.3162
MEM 69.687500 1645016168.4198
MEM 69.687500 1645016168.5201
MEM 69.687500 1645016168.6225
MEM 69.687500 1645016168.7270
MEM 69.687500 1645016168.8281
MEM 69.687500 1645016168.9306
MEM 69.687500 1645016169.0356
MEM 69.687500 1645016169.1400
MEM 69.687500 1645016169.2409
MEM 69.691406 1645016169.3412
MEM 69.691406 1645016169.4428
MEM 69.691406 1645016169.5468
MEM 69.691406 1645016169.6498
MEM 69.691406 1645016169.7547
MEM 69.691406 1645016169.8594
MEM 69.691406 1645016169.9646
MEM 69.691406 1645016170.0698
MEM 69.691406 1645016170.1728
MEM 69.691406 1645016170.2740
MEM 69.691406 1645016170.3784
MEM 69.691406 1645016170.4827
MEM 69.691406 1645016170.5869
MEM 69.691406 1645016170.6884
MEM 69.691406 1645016170.7890
MEM 69.691406 1645016170.8931
MEM 69.691406 1645016170.9974
MEM 69.691406 1645016171.0987
MEM 69.691406 1645016171.2015
MEM 69.691406 1645016171.3022
MEM 69.691406 1645016171.4063
MEM 69.691406 1645016171.5111
MEM 69.691406 1645016171.6117
MEM 69.691406 1645016171.7133
MEM 69.691406 1645016171.8176
MEM 69.691406 1645016171.9192
MEM 69.691406 1645016172.0209
MEM 69.691406 1645016172.1217
MEM 69.691406 1645016172.2221
MEM 69.691406 1645016172.3228
MEM 69.691406 1645016172.4250
MEM 69.691406 1645016172.5278
MEM 69.691406 1645016172.6284
MEM 69.687500 1645016172.7306
MEM 69.687500 1645016172.8358
MEM 69.687500 1645016172.9395
MEM 69.687500 1645016173.0435
MEM 69.687500 1645016173.1478
MEM 69.687500 1645016173.2514
MEM 69.687500 1645016173.3562
MEM 69.687500 1645016173.4587
MEM 69.687500 1645016173.5627
MEM 69.687500 1645016173.6669
MEM 69.687500 1645016173.7718
MEM 69.687500 1645016173.8750
MEM 69.687500 1645016173.9774
MEM 69.687500 1645016174.0784
MEM 69.687500 1645016174.1834
MEM 69.687500 1645016174.2844
MEM 69.687500 1645016174.3862
MEM 69.687500 1645016174.4871
MEM 69.687500 1645016174.5876
MEM 69.687500 1645016174.6877
MEM 69.687500 1645016174.7886
MEM 69.687500 1645016174.8937
MEM 69.687500 1645016174.9969
MEM 69.687500 1645016175.0987
MEM 69.687500 1645016175.2036
MEM 69.687500 1645016175.3063
MEM 69.687500 1645016175.4081
MEM 69.687500 1645016175.5106
MEM 69.687500 1645016175.6134
MEM 69.687500 1645016175.7173
MEM 69.687500 1645016175.8175
MEM 69.687500 1645016175.9200
MEM 69.687500 1645016176.0250
MEM 69.687500 1645016176.1302
MEM 69.687500 1645016176.2350
MEM 69.687500 1645016176.3368
MEM 69.687500 1645016176.4371
MEM 69.687500 1645016176.5390
MEM 69.687500 1645016176.6439
MEM 69.687500 1645016176.7489
MEM 69.687500 1645016176.8514
MEM 69.687500 1645016176.9517
MEM 69.687500 1645016177.0551
MEM 69.687500 1645016177.1584
MEM 69.687500 1645016177.2635
MEM 69.687500 1645016177.3674
MEM 69.687500 1645016177.4701
MEM 69.687500 1645016177.5719
MEM 69.687500 1645016177.6766
MEM 69.687500 1645016177.7806
MEM 69.687500 1645016177.8825
MEM 69.687500 1645016177.9865
MEM 69.687500 1645016178.0915
MEM 69.687500 1645016178.1938
MEM 69.687500 1645016178.2942
MEM 69.687500 1645016178.3969
MEM 69.687500 1645016178.5003
MEM 69.687500 1645016178.6047
MEM 69.687500 1645016178.7058
MEM 69.687500 1645016178.8109
MEM 69.687500 1645016178.9134
MEM 69.687500 1645016179.0145
MEM 69.687500 1645016179.1179
MEM 69.687500 1645016179.2216
MEM 69.687500 1645016179.3249
MEM 69.687500 1645016179.4264
MEM 69.687500 1645016179.5285
MEM 69.687500 1645016179.6329
MEM 69.687500 1645016179.7368
MEM 69.687500 1645016179.8390
MEM 69.687500 1645016179.9412
MEM 69.687500 1645016180.0431
MEM 69.687500 1645016180.1470
MEM 69.687500 1645016180.2505
MEM 69.687500 1645016180.3531
MEM 69.687500 1645016180.4561
MEM 69.687500 1645016180.5600
MEM 69.687500 1645016180.6634
MEM 69.687500 1645016180.7669
MEM 69.687500 1645016180.8718
MEM 69.687500 1645016180.9759
MEM 69.687500 1645016181.0770
MEM 69.687500 1645016181.1796
MEM 69.687500 1645016181.2836
MEM 69.687500 1645016181.3885
MEM 69.687500 1645016181.4935
MEM 69.687500 1645016181.5947
MEM 69.687500 1645016181.6992
MEM 69.687500 1645016181.8036
MEM 69.687500 1645016181.9052
MEM 69.687500 1645016182.0092
MEM 69.687500 1645016182.1134
MEM 69.687500 1645016182.2142
MEM 69.687500 1645016182.3187
MEM 69.687500 1645016182.4211
MEM 69.687500 1645016182.5260
MEM 69.687500 1645016182.6297
MEM 69.687500 1645016182.7322
MEM 69.687500 1645016182.8374
MEM 69.687500 1645016182.9393
MEM 69.687500 1645016183.0417
MEM 69.687500 1645016183.1457
MEM 69.687500 1645016183.2479
MEM 69.687500 1645016183.3530
MEM 69.687500 1645016183.4552
MEM 69.687500 1645016183.5572
MEM 69.687500 1645016183.6593
MEM 69.687500 1645016183.7635
MEM 69.687500 1645016183.8666
MEM 69.687500 1645016183.9701
MEM 69.687500 1645016184.0728
MEM 69.687500 1645016184.1730
MEM 69.687500 1645016184.2734
MEM 69.687500 1645016184.3785
MEM 69.687500 1645016184.4810
MEM 69.687500 1645016184.5824
MEM 69.687500 1645016184.6858
MEM 69.687500 1645016184.7876
MEM 69.687500 1645016184.8905
MEM 69.687500 1645016184.9944
MEM 69.687500 1645016185.0980
MEM 69.687500 1645016185.2018
MEM 69.687500 1645016185.3065
MEM 69.687500 1645016185.4076
MEM 69.687500 1645016185.5126
MEM 69.687500 1645016185.6149
MEM 69.687500 1645016185.7160
MEM 69.687500 1645016185.8200
MEM 69.687500 1645016185.9252
MEM 69.687500 1645016186.0262
MEM 69.687500 1645016186.1292
MEM 69.687500 1645016186.2319
MEM 69.687500 1645016186.3341
MEM 69.687500 1645016186.4379
MEM 69.687500 1645016186.5406
MEM 69.687500 1645016186.6408
MEM 69.687500 1645016186.7459
MEM 69.687500 1645016186.8473
MEM 69.687500 1645016186.9520
MEM 69.687500 1645016187.0535
MEM 69.687500 1645016187.1585
MEM 69.687500 1645016187.2635
MEM 69.687500 1645016187.3676
MEM 69.687500 1645016187.4718
MEM 69.687500 1645016187.5727
MEM 69.687500 1645016187.6767
MEM 69.687500 1645016187.7777
MEM 69.687500 1645016187.8779
MEM 69.687500 1645016187.9821
MEM 69.687500 1645016188.0833
MEM 69.687500 1645016188.1836
MEM 69.687500 1645016188.2880
MEM 69.687500 1645016188.3885
MEM 69.687500 1645016188.4915
MEM 69.687500 1645016188.5959
MEM 69.687500 1645016188.6984
MEM 69.687500 1645016188.8002
MEM 69.687500 1645016188.9036
MEM 69.687500 1645016189.0077
MEM 69.687500 1645016189.1097
MEM 69.687500 1645016189.2136
MEM 69.687500 1645016189.3158
MEM 69.687500 1645016189.4191
MEM 69.687500 1645016189.5236
MEM 69.687500 1645016189.6275
MEM 69.687500 1645016189.7324
MEM 69.687500 1645016189.8369
MEM 69.687500 1645016189.9380
MEM 69.687500 1645016190.0422
MEM 69.687500 1645016190.1471
MEM 69.687500 1645016190.2490
MEM 69.687500 1645016190.3541
MEM 69.687500 1645016190.4587
MEM 69.687500 1645016190.5635
MEM 69.687500 1645016190.6648
MEM 69.687500 1645016190.7690
MEM 69.687500 1645016190.8716
MEM 69.687500 1645016190.9751
MEM 69.687500 1645016191.0767
MEM 69.687500 1645016191.1807
MEM 69.687500 1645016191.2817
MEM 69.687500 1645016191.3828
MEM 69.687500 1645016191.4875
MEM 69.687500 1645016191.5885
MEM 69.687500 1645016191.6930
MEM 69.687500 1645016191.7982
MEM 69.687500 1645016191.9024
MEM 69.687500 1645016192.0066
MEM 69.683594 1645016192.1095
MEM 69.683594 1645016192.2136
MEM 69.683594 1645016192.3180
MEM 69.683594 1645016192.4211
MEM 69.683594 1645016192.5261
MEM 69.683594 1645016192.6287
MEM 69.683594 1645016192.7310
MEM 69.683594 1645016192.8324
MEM 69.683594 1645016192.9331
MEM 69.683594 1645016193.0375
MEM 69.683594 1645016193.1387
MEM 69.683594 1645016193.2420
MEM 69.683594 1645016193.3471
MEM 69.683594 1645016193.4502
MEM 69.683594 1645016193.5545
MEM 69.683594 1645016193.6587
MEM 69.683594 1645016193.7636
MEM 69.683594 1645016193.8679
MEM 69.683594 1645016193.9708
MEM 69.683594 1645016194.0758
MEM 69.683594 1645016194.1782
MEM 69.683594 1645016194.2824
MEM 69.683594 1645016194.3875
MEM 69.683594 1645016194.4903
MEM 69.683594 1645016194.5921
MEM 69.683594 1645016194.6971
MEM 69.683594 1645016194.8015
MEM 69.683594 1645016194.9054
MEM 69.683594 1645016195.0090
MEM 69.683594 1645016195.1136
MEM 69.683594 1645016195.2153
MEM 69.683594 1645016195.3203
MEM 69.683594 1645016195.4250
MEM 69.683594 1645016195.5282
MEM 69.687500 1645016195.6316
MEM 69.687500 1645016195.7340
MEM 69.687500 1645016195.8391
MEM 69.687500 1645016195.9442
MEM 69.687500 1645016196.0493
MEM 69.687500 1645016196.1537
MEM 69.687500 1645016196.2547
MEM 69.687500 1645016196.3575
MEM 69.679688 1645016196.4594
MEM 69.679688 1645016196.5645
MEM 69.679688 1645016196.6682
MEM 69.679688 1645016196.7730
MEM 69.679688 1645016196.8747
MEM 69.679688 1645016196.9769
MEM 69.679688 1645016197.0787
MEM 69.679688 1645016197.1837
MEM 69.679688 1645016197.2863
MEM 69.679688 1645016197.3879
MEM 69.679688 1645016197.4931
MEM 69.679688 1645016197.5979
MEM 69.679688 1645016197.7023
MEM 69.679688 1645016197.8037
MEM 69.679688 1645016197.9064
MEM 69.679688 1645016198.0070
MEM 69.679688 1645016198.1118
MEM 69.679688 1645016198.2161
MEM 69.679688 1645016198.3196
MEM 69.679688 1645016198.4219
MEM 69.679688 1645016198.5230
MEM 69.679688 1645016198.6242
MEM 69.679688 1645016198.7283
MEM 69.679688 1645016198.8318
MEM 69.679688 1645016198.9358
MEM 69.679688 1645016199.0389
MEM 69.679688 1645016199.1394
MEM 69.679688 1645016199.2429
MEM 69.679688 1645016199.3447
MEM 69.679688 1645016199.4475
MEM 69.679688 1645016199.5526
MEM 69.679688 1645016199.6573
MEM 69.679688 1645016199.7584
MEM 69.679688 1645016199.8622
MEM 69.679688 1645016199.9637
MEM 69.679688 1645016200.0653
MEM 69.679688 1645016200.1698
MEM 69.679688 1645016200.2724
MEM 69.679688 1645016200.3728
MEM 69.679688 1645016200.4775
MEM 69.679688 1645016200.5826
MEM 69.679688 1645016200.6862
MEM 69.679688 1645016200.7887
MEM 69.679688 1645016200.8939
MEM 69.679688 1645016200.9973
MEM 69.691406 1645016201.1005
MEM 69.691406 1645016201.2025
MEM 69.691406 1645016201.3035
MEM 69.691406 1645016201.4067
MEM 69.691406 1645016201.5078
MEM 69.691406 1645016201.6131
MEM 69.691406 1645016201.7179
MEM 69.691406 1645016201.8198
MEM 69.691406 1645016201.9249
MEM 69.691406 1645016202.0277
MEM 69.691406 1645016202.1302
MEM 69.691406 1645016202.2355
MEM 69.691406 1645016202.3366
MEM 69.691406 1645016202.4410
MEM 69.691406 1645016202.5438
MEM 69.691406 1645016202.6472
MEM 69.691406 1645016202.7510
MEM 69.691406 1645016202.8531
MEM 69.691406 1645016202.9535
MEM 69.691406 1645016203.0549
MEM 69.691406 1645016203.1576
MEM 69.691406 1645016203.2627
MEM 69.691406 1645016203.3666
MEM 69.691406 1645016203.4709
MEM 69.691406 1645016203.5747
MEM 69.691406 1645016203.6777
MEM 69.699219 1645016203.7794
MEM 69.699219 1645016203.8844
MEM 69.699219 1645016203.9886
MEM 69.699219 1645016204.0926
MEM 69.699219 1645016204.2053
MEM 69.691406 1645016204.3079
MEM 69.691406 1645016204.4124
MEM 69.691406 1645016204.5137
MEM 69.691406 1645016204.6169
MEM 69.691406 1645016204.7190
MEM 69.691406 1645016204.8199
MEM 69.691406 1645016204.9222
MEM 69.691406 1645016205.0253
MEM 69.691406 1645016205.1277
MEM 69.691406 1645016205.2281
MEM 69.691406 1645016205.3327
MEM 69.691406 1645016205.4361
MEM 69.691406 1645016205.5398
MEM 69.691406 1645016205.6436
MEM 69.656250 1645016205.7472
MEM 69.656250 1645016205.8522
MEM 69.656250 1645016205.9568
MEM 69.656250 1645016206.0605
MEM 69.656250 1645016206.1648
MEM 69.656250 1645016206.2691
MEM 69.656250 1645016206.3728
MEM 69.656250 1645016206.4780
MEM 69.656250 1645016206.5807
MEM 69.656250 1645016206.6821
MEM 69.656250 1645016206.7829
MEM 69.656250 1645016206.8858
MEM 69.656250 1645016206.9907
MEM 69.656250 1645016207.0938
MEM 69.656250 1645016207.1983
MEM 69.656250 1645016207.3027
MEM 69.656250 1645016207.4075
MEM 69.656250 1645016207.5107
MEM 69.656250 1645016207.6138
MEM 69.656250 1645016207.7184
MEM 69.656250 1645016207.8187
MEM 69.656250 1645016207.9219
MEM 69.656250 1645016208.0261
MEM 69.656250 1645016208.1306
MEM 69.656250 1645016208.2319
MEM 69.656250 1645016208.3361
MEM 69.656250 1645016208.4386
MEM 69.656250 1645016208.5388
MEM 69.656250 1645016208.6406
MEM 69.656250 1645016208.7448
MEM 69.660156 1645016208.8485
MEM 69.660156 1645016208.9534
MEM 69.660156 1645016209.0552
MEM 69.660156 1645016209.1604
MEM 69.660156 1645016209.2649
MEM 69.660156 1645016209.3701
MEM 69.660156 1645016209.4741
MEM 69.660156 1645016209.5773
MEM 69.660156 1645016209.6812
MEM 69.660156 1645016209.7860
MEM 69.660156 1645016209.8906
MEM 69.660156 1645016209.9922
MEM 69.660156 1645016210.0930
MEM 69.664062 1645016210.1979
MEM 69.664062 1645016210.3022
MEM 69.664062 1645016210.4034
MEM 69.664062 1645016210.5047
MEM 69.664062 1645016210.6096
MEM 69.664062 1645016210.7138
MEM 69.664062 1645016210.8189
